accession	domain	phylum	class	order	family	genus	species
GB_GCA_900109485.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia sacchari_B
RS_GCF_036918245.1	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc	Nostoc sp036918245
GB_GCA_025352995.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	CAITOL01	CAITOL01 sp025352995
GB_GCA_038530835.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp038530835
RS_GCF_016592615.1	Bacteria	Pseudomonadota	Gammaproteobacteria	PS1	Pseudothioglobaceae	Ruthia	Ruthia sp016592615
RS_GCF_000717995.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces violaceorubidus
GB_GCA_947493955.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingorhabdus	Parasphingorhabdus sp947493955
GB_GCA_013334925.1	Bacteria	Bacteroidota_A	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum sp013334925
GB_GCA_945907425.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Schleiferiaceae	CAMDTE01	CAMDTE01 sp945907425
RS_GCF_014775655.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Clavibacter	Clavibacter zhangzhiyongii
RS_GCF_003610735.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum lutimaris
GB_GCA_944375845.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lientehia	Lientehia sp944375845
GB_GCA_013791995.1	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfurivibrionaceae	Thiovibrio	Thiovibrio sp013791995
GB_GCA_963613135.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia sp963613135
GB_GCA_018813025.1	Bacteria	Patescibacteriota	Minisyncoccia	Minisyncoccales	DG-74-3	JAHJCL01	JAHJCL01 sp018813025
GB_GCA_944377455.1	Bacteria	Bacillota	Clostridia	Christensenellales	UBA1242	Caccovivens	Caccovivens sp944377455
GB_GCA_900550195.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900550195
RS_GCF_033783015.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp033783015
RS_GCF_013004695.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Promicromonospora	Promicromonospora citrea
GB_GCA_903922175.1	Bacteria	Bdellovibrionota_B	UBA2361	UBA2361	CAIXSY01	CAIXSY01	CAIXSY01 sp903922175
GB_GCA_024509075.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas	Endozoicomonas sp024509075
GB_GCA_902587145.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	MED727	MED727 sp902587145
GB_GCA_002400975.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154	GCA-2400975	GCA-2400975 sp002400975
GB_GCA_015711825.1	Bacteria	Actinomycetota	Geothermincolia	Geothermincolales	RBG-13-55-18	Solincola_B	Solincola_B daggyaiensis
GB_GCA_027624955.1	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA828	UBA828	PTKB01	PTKB01 sp027624955
RS_GCF_036917815.1	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc	Nostoc sp036917815
GB_GCA_022764265.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp022764265
GB_GCA_001800095.1	Bacteria	Elusimicrobiota	Elusimicrobia	2-02-FULL-39-32	2-02-FULL-39-32	2-01-FULL-64-13	2-01-FULL-64-13 sp001800095
GB_GCA_944392315.1	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	CAG-267	CAG-267 sp944392315
GB_GCA_001465115.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus silesiacus
GB_GCA_905480225.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Parvicellaceae	UBA10066	UBA10066 sp905480225
RS_GCF_016907655.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Actinosynnema	Actinosynnema algeriense
GB_GCA_934309145.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Wujia	Wujia sp934309145
RS_GCF_029869545.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Nocardia	Nocardia wallacei_A
RS_GCF_041357675.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp041357675
GB_GCA_963972105.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NZQO01	NZQO01 sp002693605
GB_GCA_017626895.1	Bacteria	Bacillota	Clostridia	Christensenellales	Aristaeellaceae	Ventricola	Ventricola sp017626895
GB_GCA_034927375.1	Bacteria	Bacillota	Clostridia	Christensenellales	Aristaeellaceae	JAVBND01	JAVBND01 sp034927375
GB_GCA_937897785.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	UBA7434	UBA7434	UBA7434 sp937897785
GB_GCA_041308285.1	Bacteria	Planctomycetota	JAKEIC01	DYIT01	DYIT01	PPR-0505	PPR-0505 sp041308285
GB_GCA_902769535.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Colicola	Colicola sp902769535
GB_GCA_003235475.1	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA5794	SZUA-442	SZUA-442 sp003235475
GB_GCA_029210875.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	GCA-002733105	GCA-002733105 sp029210875
GB_GCA_902364975.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp902364975
RS_GCF_002252505.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Brucella	Brucella grignonensis
GB_GCA_963651465.1	Bacteria	Bacillota	Bacilli	RFN20	CAG-826	SUG2458	SUG2458 sp963651465
GB_GCA_900551225.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp900551225
GB_GCA_032115875.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Rubrivivax	Rubrivivax sp032115875
GB_GCA_030602105.1	Bacteria	Aerophobota	Aerophobia	Aerophobales	AE-B3A	SOJT01	SOJT01 sp030602105
RS_GCF_023585685.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Blochmanniella	Blochmanniella sp023585685
GB_GCA_944393415.1	Bacteria	Bacillota	Clostridia	Oscillospirales	CAG-272	SIG673	SIG673 sp944393415
RS_GCF_000576305.1	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus pini
RS_GCF_017086445.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas fontaquae
RS_GCF_021531375.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter phocaeensis_B
RS_GCF_022229005.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Micromonospora	Micromonospora trifolii
GB_GCA_013695685.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Geodermatophilaceae	JACCTY01	JACCTY01 sp013695685
RS_GCF_900636365.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus viridans_A
GB_GCA_024230295.1	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA12567	UBA12567 sp024230295
GB_GCA_026709815.1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Bin134	Poriferisocius	Poriferisocius sp026709815
GB_GCA_023664365.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor muris_B
RS_GCF_004923295.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Azospirillum sp003115975
GB_GCA_022711175.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA4417	UBA4417	UBA4417 sp022711175
GB_GCA_018662305.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	GM7GCV1	JABJGI01	JABJGI01 sp018662305
GB_GCA_039918515.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Vicinibacter	Vicinibacter sp039918515
GB_GCA_029558675.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	MWFE01	MWFE01 sp029558675
RS_GCF_019689535.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pigmentiphaga	Pigmentiphaga sp019689535
GB_GCA_009704945.1	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Aquiluna	Aquiluna sp009704945
RS_GCF_003585765.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter actiniarum
GB_GCA_944384425.1	Bacteria	Bacillota	Clostridia	Christensenellales	UBA1242	UBA5893	UBA5893 sp944384425
GB_GCA_900756725.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900756725
RS_GCF_031625215.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp031625215
GB_GCA_024998595.1	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira_A	Nitrospira_A sp024998595
RS_GCF_025934275.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp025934275
GB_GCA_017447445.1	Bacteria	Bacillota	Clostridia	Oscillospirales	CAG-382	Coliplasma	Coliplasma sp017447445
GB_GCA_904501685.1	Bacteria	Bacillota	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS172	UMGS172 sp904501685
RS_GCF_015637705.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp015637705
GB_GCA_022774085.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp022774085
GB_GCA_902494405.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes sp905213305
GB_GCA_015058185.1	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	SIG263	SIG263 sp015058185
GB_GCA_030758115.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	EhC02	EhC02 sp030758115
GB_GCA_024233395.1	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	Neptunochlamydia	Neptunochlamydia sp024233395
RS_GCF_002777915.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Bartonella	Bartonella tribocorum_A
GB_GCA_934169415.1	Bacteria	Bacillota	Bacilli	RF39	UBA660	Faecisoma	Faecisoma sp934169415
GB_GCA_944392935.1	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Ornithospirochaeta	Ornithospirochaeta sp944392935
GB_GCA_902479045.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp900556605
GB_GCA_017418645.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	FD2005	FD2005 sp017418645
GB_GCA_027004715.1	Bacteria	Desulfobacterota	Dissulfuribacteria	Dissulfuribacterales	UBA3076	JALTHG01	JALTHG01 sp027004715
GB_GCA_963543835.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp963543835
GB_GCA_963532115.1	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp963532115
GB_GCA_937930275.1	Bacteria	Bacteroidota_A	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	JAEXOD01	JAEXOD01 sp937930275
RS_GCF_009711055.1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium pelagicum
GB_GCA_002717565.1	Bacteria	Chloroflexota	Dehalococcoidia	GCA-2717565	GCA-2717565	GCA-2717565	GCA-2717565 sp002717565
GB_GCA_900319385.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA3839	UBA3839 sp900319385
GB_GCA_038251405.1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	JADJLQ01	JADJLQ01 sp038251405
GB_GCA_903893135.1	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	UBA2185	Fen-1135	Fen-1135 sp903893135
RS_GCF_040253615.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp040253615
GB_GCA_025928345.1	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	JAICJR01	JAICJR01 sp025928345
GB_GCA_003223555.1	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336	AA32	AA32 sp003223555
RS_GCF_023700005.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Larsenimonas	Larsenimonas rhizosphaerae
GB_GCA_020223575.2	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mexicanus
RS_GCF_964228225.1	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp964228225
GB_GCA_018820085.1	Bacteria	Patescibacteriota	Minisyncoccia	Portnoybacterales	UBA2143	JAHJOV01	JAHJOV01 sp018820085
GB_GCA_021793315.1	Bacteria	Bacillota	JAJZYS01	JAJZYS01	JAJYTV01	JAJZQO01	JAJZQO01 sp021793315
RS_GCF_014490785.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia sp014490785
GB_GCA_028821775.1	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Roseibacillus_B	Roseibacillus_B sp028821775
GB_GCA_016702605.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sphaerotilus	Sphaerotilus sp016702605
GB_GCA_000378025.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter sp000378025
GB_GCA_902761715.1	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	JAFUYI01	JAFUYI01 sp902761715
RS_GCF_040649415.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Actinoplanes	Actinoplanes sp040649415
RS_GCF_036014195.1	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp036014195
GB_GCA_036825935.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga sp036825935
RS_GCF_030534335.1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marivirga	Marivirga harenae
GB_GCA_004321745.1	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	TMED80	TMED80 sp002170405
GB_GCA_039028815.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius sp039028815
RS_GCF_014204715.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptomonospora	Streptomonospora salina
GB_GCA_011523725.1	Bacteria	UBA8248	UBA8248	UBA8248	UBA8248	Bin107	Bin107 sp011523725
RS_GCF_002119725.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Bordetella_C	Bordetella_C sp002119725
GB_GCA_905208975.1	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp905208975
GB_GCA_001464835.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp001464835
GB_GCA_902581585.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902581585
GB_GCA_017416795.1	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Lentihominibacter	Lentihominibacter sp017416795
